Acanthoica_quattrospina,Akashiwo,Alexandrium_catenella,Amphidinium,Amylax,Apedinella,Asterionellopsis_glacialis,Bacillaria,Bacillariophyceae,Bacteriastrum,Balanion,Biddulphia,Calciopappus,Calciosolenia_brasiliensis,Cerataulina_pelagica,Tripos,Tripos_furca,Tripos_fusus,Tripos_lineatus,Chaetoceros,Chaetoceros_danicus,Chaetoceros_didymus,Chaetoceros_didymus_TAG_external_flagellate,Chaetoceros_peruvianis,Chaetoceros_similis,Chaetoceros_socialis,Chaetoceros_subtilis,Chaetoceros_tenuissimus,Chaetoceros_throndsenii,Prorocentrum_dentatum,Chrysochromulina,Chrysochromulina_lanceolata,Copepod_nauplii,Corethron_hystrix,Corymbellus,Coscinodiscus,Cylindrotheca,Cylindrotheca_morphotype1,Dactyliosolen_blavyanus,Dactyliosolen_fragilissimus,Delphineis,Dictyocha,Dictyocysta,Didinium,Dinobryon,Dinophyceae,Dinophysis_acuminata,Dinophysis_norvegica,Dinophysis_tripos,Ditylum_brightwellii,Emiliania_huxleyi,Ephemera,Eucampia,Eucampia_morphytype1,Euglena,Euplotes,Euplotes_morphotype1,Eutintinnus,Favella,Gonyaulax,Guinardia_delicatula,Guinardia_delicatula_TAG_internal_parasite,Guinardia_flaccida,Guinardia_striata,Gyrodinium,Hemiaulus,Hemiaulus_membranaceus,Heterocapsa_rotundata,Kryptoperidinium_triquetrum,Karenia,Katodinium_or_Torodinium,Laboea_strobila,Lauderia_annulata,Leegaardiella_ovalis,Leptocylindrus,Leptocylindrus_mediterraneus,Licmophora,Margalefidinium,Mesodinium,Nanoneis,Odontella,Ophiaster,Oxytoxum,Paralia_sulcata,Parvicorbicula_socialis,Phaeocystis,Phaeocystis_debris,Pleuronema,Pleurosigma,Polykrikos,Prorocentrum,Prorocentrum_micans,Prorocentrum_triestinum,Proterythropsis,Protoperidinium,Pseudo-nitzschia,Pseudochattonella_farcimen,Pyramimonas,Pyramimonas_longicauda,Pyramimonas_morphotype1,Acantharia,Rhabdolithes,Rhizosolenia,Scrippsiella,Skeletonema,Stenosemella_morphotype1,Stenosemella_pacifica,Stephanopyxis,Pelagostrobilidium,Strombidium_capitatum,Strombidium_conicum,Strombidium_inclinatum,Strombidium_morphotype1,Strombidium_morphotype2,Strombidium_tintinnodes,Strombidium_wulffi,Syracosphaera_pulchra,Thalassionema,Thalassiosira,Thalassiosira_TAG_external_detritus,Thalassiosira_sp_aff_mala,Tiarina_fusus,Tintinnina,Tintinnidium_mucicola,Tintinnopsis,Tontonia_appendiculariformis,Paratontonia_gracillima,Trichodesmium,Vicicitus_globosus,Warnowia,Amoeba,bead,bubble,camera_spot,Ciliophora,coccolithophorid,Cryptophyta,detritus,detritus_transparent,fecal_pellet,fiber,fiber_TAG_external_detritus,flagellate,flagellate_morphotype1,flagellate_morphotype3,nanoplankton_mix,pennate,pennate_Pseudo-nitzschia,pennate_Thalassionema,pennate_morphotype1,pollen,shellfish_larvae,Bacillariophyceae_morphotype1,unknown2,zooplankton
6,0,2,1,0,0,9,0,244,1,3,0,6,1,0,0,0,0,3,44,0,5,0,0,1,5,0,1,5,2,2,0,0,2,0,1,37,20,6,6,0,3,0,0,7,108,2,1,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,4,5,0,0,150,0,12,22,0,4,0,99,1,0,0,0,0,0,0,0,0,1,3,5,0,4,0,1,0,0,1,4,140,0,19,1,0,2,0,17,1,1,0,0,0,0,0,0,0,2,0,1,0,9,0,20,0,10,0,5,0,0,0,0,0,0,1,4,12,0,1,9,5,33,195,303,1,16,1,2,1,10,2991,58,24,1,0,0,0,1,0,0
13,0,1,1,0,0,2,0,165,3,6,0,10,0,1,0,1,0,4,83,2,8,0,0,0,14,0,0,1,1,2,0,0,2,0,1,34,12,1,5,0,3,0,0,9,130,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,2,8,0,0,142,2,7,25,0,3,1,92,3,1,0,0,2,0,4,0,0,1,8,5,1,3,0,1,0,1,1,3,131,0,24,0,0,3,2,17,0,1,0,3,0,1,0,0,0,2,0,1,0,6,0,23,0,4,0,5,0,0,0,0,0,0,0,8,10,0,3,2,10,48,175,295,1,23,1,5,0,10,3640,58,38,0,0,0,0,4,0,0
8,0,0,0,0,0,0,0,169,2,6,0,12,0,1,0,0,0,6,61,1,2,0,0,0,15,0,0,0,2,2,1,0,2,0,0,25,12,2,7,0,0,0,0,7,141,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,4,12,0,0,142,2,10,29,0,3,0,98,2,0,0,0,4,0,2,0,0,5,20,5,0,4,0,1,0,0,1,1,81,0,32,0,0,0,0,10,0,2,0,0,0,0,0,0,1,0,0,0,0,7,1,28,0,1,0,8,0,1,1,0,0,0,2,17,9,0,0,4,11,43,165,288,0,24,1,6,1,8,4475,43,22,0,0,0,0,2,0,0
9,0,1,1,0,0,2,0,227,6,4,0,5,0,0,0,0,0,5,93,0,4,0,0,0,17,0,0,1,0,4,0,0,2,0,0,33,16,5,3,0,0,0,0,7,127,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,5,4,0,0,163,0,16,21,0,7,0,89,3,0,0,1,1,0,2,0,0,1,12,6,1,1,0,1,0,0,0,2,108,0,20,0,0,1,0,11,0,8,0,1,0,0,0,0,0,0,0,4,0,5,0,26,0,4,0,3,0,0,5,0,0,0,0,6,8,0,0,8,8,44,143,379,1,27,1,2,2,5,3899,48,21,1,0,0,0,12,0,0
3,0,1,0,0,0,2,0,162,0,1,0,5,1,0,0,0,0,9,21,0,1,0,0,0,3,0,0,1,2,3,0,0,1,0,0,22,5,0,8,0,3,0,0,2,121,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,3,0,0,171,1,19,12,0,3,0,39,2,0,0,3,0,0,0,1,0,1,12,3,0,1,0,1,0,0,0,0,47,0,18,0,0,0,0,5,2,0,0,0,0,0,0,0,0,3,0,3,0,3,1,16,0,1,0,8,0,0,3,0,1,0,0,11,9,0,0,11,6,47,162,320,0,7,2,3,0,9,3982,42,6,0,0,0,0,4,0,0
0,0,1,2,1,0,6,1,144,0,1,0,6,0,1,0,1,0,4,27,0,2,0,0,0,5,0,1,1,0,0,0,0,0,0,2,23,6,4,7,0,1,0,0,7,127,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,8,0,0,126,2,14,20,1,6,1,45,3,1,0,0,0,0,0,0,0,0,11,6,0,0,0,0,0,0,1,2,51,0,20,0,0,0,0,13,1,2,0,0,0,0,0,0,0,0,0,4,0,7,1,23,0,2,0,4,0,0,3,1,0,0,1,14,14,0,3,11,9,28,225,296,0,11,0,7,0,4,3421,45,8,0,0,0,0,2,0,0
3,0,0,0,0,0,4,0,175,2,3,0,3,1,0,0,0,1,6,22,0,3,0,0,0,1,1,0,1,0,2,0,0,0,0,1,15,5,1,0,0,2,0,0,4,124,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,6,0,0,113,0,8,36,0,4,0,43,0,1,0,0,1,0,2,0,0,1,8,6,0,2,0,0,0,0,0,1,47,0,13,0,0,0,0,9,0,1,0,0,0,0,0,0,0,2,0,2,0,3,0,14,0,3,0,4,0,0,1,1,0,0,0,7,16,0,0,12,3,27,190,393,0,4,1,5,0,7,3016,25,7,0,0,0,0,1,0,0
5,0,0,0,0,1,1,0,172,0,3,0,2,0,0,1,0,0,1,20,1,1,0,0,0,2,0,0,0,0,3,0,0,0,0,0,11,7,0,1,0,1,0,0,2,108,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,103,3,9,47,1,1,0,39,1,1,0,0,0,0,0,0,0,1,8,2,0,4,0,0,1,0,0,2,53,1,19,1,0,0,0,5,0,0,0,1,0,0,0,1,0,2,0,3,0,4,0,8,0,1,0,1,0,0,1,0,0,0,0,7,13,0,1,5,7,25,163,417,0,10,0,4,0,11,3402,36,10,0,0,0,0,2,0,0
1,0,2,0,0,0,3,0,168,0,2,0,3,1,2,0,0,0,5,19,1,2,0,0,0,1,0,0,0,3,2,0,0,0,0,0,10,5,1,2,0,1,0,0,9,115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,0,95,3,9,37,0,2,0,45,0,2,0,0,1,0,1,1,0,2,4,2,0,0,0,1,0,0,0,1,31,0,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,2,1,11,0,2,0,0,0,0,1,0,0,0,1,3,10,0,0,4,5,39,148,374,1,9,2,2,1,9,2515,24,6,0,0,0,0,1,0,0
1,0,1,0,0,0,2,0,210,1,7,0,6,0,1,0,0,0,1,25,0,1,0,0,0,1,0,0,1,2,3,0,0,0,0,0,16,4,2,3,0,0,0,0,6,194,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,3,0,0,164,1,14,33,0,2,0,52,2,0,0,2,0,0,0,0,0,1,17,6,0,2,0,1,1,0,0,1,107,0,20,2,0,1,0,6,0,0,0,0,0,1,0,0,0,2,0,2,0,9,2,19,0,3,0,3,0,0,0,0,0,0,1,22,15,0,1,8,10,51,145,493,0,15,0,8,1,10,4252,44,16,0,0,0,0,2,0,0
0,0,1,0,0,0,5,0,175,1,5,0,5,1,2,0,0,0,0,21,0,2,0,0,0,1,0,0,4,0,2,0,0,1,0,0,17,1,1,1,0,0,0,0,7,246,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,7,0,0,154,2,13,43,1,3,1,39,1,1,1,0,1,0,0,0,0,0,13,2,0,2,0,1,0,0,1,3,61,2,21,0,0,0,0,9,0,4,0,0,0,1,0,0,0,0,0,4,0,15,0,17,0,2,0,6,0,0,1,0,0,0,3,23,17,0,0,2,12,50,135,390,0,17,1,7,2,10,4315,25,6,0,0,0,0,1,0,0
6,0,1,1,0,0,7,0,187,2,3,0,4,0,1,0,0,2,4,26,4,2,0,0,0,2,0,0,1,0,3,0,0,0,0,0,25,14,0,5,0,0,0,0,9,198,0,0,0,0,0,0,1,1,2,0,0,0,1,1,0,0,0,5,17,0,0,170,1,12,30,0,8,0,101,3,0,0,0,3,0,2,0,0,0,24,3,0,3,0,1,0,0,1,3,223,0,21,0,0,1,1,10,0,3,0,0,0,0,0,0,0,0,0,0,0,5,1,20,0,3,0,3,0,0,0,0,1,0,1,16,13,0,1,7,9,76,140,420,0,29,3,5,5,14,4637,72,54,0,0,0,0,4,0,0
2,0,1,2,1,0,5,0,289,1,1,0,6,0,1,0,0,3,2,36,0,2,0,0,0,2,0,0,3,2,3,0,0,1,0,2,25,16,3,4,0,5,0,0,9,189,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6,10,0,0,234,0,6,44,0,3,0,192,8,0,0,0,1,0,0,0,0,1,16,3,1,6,0,0,0,1,1,4,411,0,9,0,0,0,0,10,0,1,0,0,0,0,0,0,0,0,0,0,0,7,5,32,0,2,0,12,0,0,2,0,0,0,2,13,7,0,2,5,6,54,132,429,0,32,2,4,4,11,3992,130,75,0,0,0,0,0,0,0
1,0,0,1,0,1,8,0,248,2,3,0,4,1,1,0,0,0,1,37,3,0,0,0,0,6,0,0,0,2,2,0,0,0,0,2,19,13,3,7,0,3,0,0,12,183,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,2,1,19,0,0,209,1,12,53,1,7,0,214,9,0,0,0,1,0,1,1,0,0,20,10,0,8,0,0,0,1,1,2,430,0,10,0,0,0,0,23,0,1,0,0,0,0,0,0,0,1,0,1,0,1,1,29,0,4,0,7,0,0,2,0,0,0,1,9,7,0,1,4,1,82,122,422,1,40,2,5,1,13,3182,128,63,0,0,0,0,1,0,0
1,0,0,0,1,0,7,0,136,2,0,0,7,1,5,0,0,1,0,84,2,6,0,0,0,20,1,0,1,1,0,0,0,3,0,0,27,25,5,11,0,4,0,0,8,148,0,0,0,0,1,0,1,0,0,0,0,1,2,0,0,0,0,3,15,0,0,96,1,13,40,0,2,0,265,9,1,0,0,1,0,3,0,0,1,24,12,1,3,0,2,0,0,0,1,474,0,18,1,0,0,0,20,1,4,0,0,0,0,0,0,0,0,0,0,0,1,4,23,0,6,0,7,0,0,2,0,0,0,1,14,6,0,4,6,5,51,183,170,0,74,2,5,0,14,3026,127,115,0,0,0,0,2,0,0
3,0,0,2,0,1,10,1,225,2,7,0,17,1,3,0,0,0,2,109,1,15,0,0,1,11,0,0,2,1,3,0,0,0,0,2,44,47,5,12,0,4,2,0,7,147,0,0,0,0,0,0,2,0,1,0,0,0,1,0,1,0,0,5,15,0,0,71,0,6,22,0,8,1,273,6,0,0,0,6,0,4,0,0,5,55,9,2,6,0,0,0,0,0,5,408,0,26,2,0,1,0,25,0,12,0,0,0,0,0,0,0,0,0,1,0,1,2,37,1,24,0,10,0,0,0,0,0,0,5,13,9,0,2,5,3,55,270,155,0,88,3,1,3,9,4425,192,136,1,0,0,0,5,0,0
2,0,0,0,1,1,9,0,203,1,7,0,9,0,3,0,0,0,3,97,2,15,0,0,0,23,1,0,1,2,1,0,0,3,0,0,38,79,8,12,0,2,0,0,5,127,0,0,0,0,0,0,2,0,1,0,0,0,2,0,0,1,1,5,19,1,0,84,1,12,24,0,3,0,228,8,2,0,0,5,0,0,0,0,0,61,11,0,11,0,0,0,0,1,5,373,0,19,1,0,0,0,27,1,13,0,1,0,0,0,0,0,0,0,0,0,3,3,33,0,11,0,6,0,0,1,1,0,0,4,11,9,0,2,6,5,40,202,117,0,86,6,6,0,13,3348,182,177,0,0,0,0,4,0,0
4,0,0,0,0,0,11,0,187,0,7,0,12,1,5,0,0,0,0,81,2,7,0,0,2,8,0,0,0,1,0,0,0,1,1,1,26,37,7,12,0,1,0,0,11,125,0,0,0,0,0,0,2,0,0,0,0,0,0,1,3,1,0,4,10,0,0,138,2,9,29,0,5,0,168,4,0,0,0,1,0,3,0,0,1,45,2,0,8,0,1,0,1,0,5,232,0,21,1,0,0,0,14,0,22,0,0,1,0,0,0,0,0,0,1,0,0,2,18,0,11,0,5,0,1,3,0,0,0,1,9,4,0,5,1,7,50,137,181,0,77,2,6,2,12,5342,112,80,0,0,0,0,1,0,0
4,0,0,1,0,0,8,1,296,2,6,0,15,2,3,0,0,0,2,74,3,4,0,0,0,17,0,0,1,1,0,0,0,2,0,1,50,28,5,17,0,1,0,0,16,113,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,5,11,0,0,141,2,12,22,0,8,0,271,1,0,0,0,2,0,3,0,0,0,44,11,1,6,0,1,0,0,0,1,340,0,19,2,0,0,0,25,0,12,0,1,0,0,0,0,0,0,0,0,0,2,1,33,0,16,0,9,0,0,2,0,0,0,0,13,8,0,3,5,11,42,286,240,0,78,4,5,0,14,4625,137,98,0,0,0,0,1,0,0
6,0,0,0,0,0,11,0,207,1,2,0,11,0,2,0,0,0,2,78,3,7,0,0,0,13,1,0,1,0,0,1,0,1,0,1,17,25,5,6,0,0,1,0,5,94,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,10,0,0,153,0,11,18,0,8,0,188,4,1,0,0,5,0,2,0,0,2,33,9,0,7,0,1,0,1,1,1,270,0,18,1,0,0,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,0,3,20,0,10,0,3,0,0,1,0,0,0,0,11,7,0,4,3,8,51,168,210,1,75,3,7,5,13,5688,81,77,0,0,0,0,3,0,1
4,0,0,1,0,0,7,1,203,0,9,0,5,1,2,0,0,0,2,51,0,15,0,0,0,12,1,0,1,1,2,0,0,2,0,0,21,18,3,6,0,1,0,0,5,139,1,1,0,0,0,1,2,2,0,0,0,0,0,0,0,1,0,4,5,0,0,169,2,11,41,0,4,0,171,1,1,0,2,4,0,2,0,0,0,21,6,2,10,0,1,0,0,0,1,275,0,19,0,0,1,0,27,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,23,0,5,0,8,0,0,1,0,0,0,3,9,9,0,9,6,7,60,128,281,0,54,1,2,0,14,5763,69,73,0,0,0,0,3,0,0
1,0,0,0,0,0,4,1,201,1,5,0,6,2,5,0,0,1,2,93,5,10,0,0,0,18,0,0,2,0,2,0,0,2,0,0,23,16,2,14,0,3,0,0,7,133,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,7,13,0,0,109,2,10,33,0,1,0,279,3,0,0,0,5,0,2,0,0,0,32,4,0,5,0,1,0,1,0,2,394,0,22,0,0,0,0,19,0,5,0,0,0,0,0,0,0,0,0,0,0,2,1,27,0,5,0,6,0,0,1,0,0,0,3,11,7,0,4,5,11,57,168,185,0,77,2,4,0,19,4607,114,93,0,0,0,0,1,0,0
3,0,0,0,0,1,7,0,183,1,2,0,5,1,5,0,0,0,0,91,4,8,0,0,0,25,0,0,2,0,2,0,0,0,0,0,20,8,5,14,0,4,0,0,2,79,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,4,6,0,0,100,0,6,20,0,7,0,273,5,3,0,0,1,0,3,0,0,0,19,5,2,2,0,0,0,1,0,1,352,0,21,1,0,0,0,24,0,4,0,0,0,0,0,1,0,0,0,2,0,0,0,16,0,9,0,8,0,0,1,0,0,0,2,7,8,0,5,3,1,43,153,134,0,43,0,4,0,8,4458,69,53,0,1,0,0,1,0,0
1,0,0,0,0,0,2,0,139,0,2,0,1,0,1,0,0,0,0,21,0,1,0,0,0,6,2,0,0,0,0,0,0,0,0,2,8,5,2,5,0,1,0,0,2,42,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,1,3,0,0,126,0,2,25,0,2,0,126,0,0,0,0,0,0,0,0,0,0,12,1,1,1,0,0,0,0,0,1,118,0,25,0,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,10,0,8,0,4,0,0,0,0,0,0,0,13,6,0,1,3,1,28,67,165,0,11,3,4,0,10,5368,43,14,0,0,0,0,1,0,0
4,0,0,1,0,0,1,0,147,2,2,0,2,0,0,0,0,0,1,23,1,3,0,0,0,5,0,0,0,0,0,0,1,0,0,0,4,3,2,4,0,2,0,0,7,37,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,0,115,0,1,26,0,3,0,103,1,1,0,0,0,0,0,0,0,0,13,2,0,1,0,0,0,0,0,0,97,1,31,0,0,0,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,1,0,6,0,0,0,0,0,0,0,6,1,0,2,4,0,21,88,188,1,16,3,3,0,3,5540,31,19,0,0,0,0,2,0,0
1,0,0,1,0,1,0,0,160,0,0,0,5,0,0,0,0,0,1,18,1,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,8,3,1,4,0,1,0,0,3,50,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,186,0,4,44,0,2,0,139,0,0,0,0,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,107,0,28,0,0,0,1,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,7,0,0,0,3,0,0,0,0,0,0,0,6,8,0,1,3,2,38,70,195,1,15,3,4,0,6,5674,47,12,0,1,0,0,1,0,0
4,0,0,0,1,0,2,0,132,0,2,0,5,0,0,0,0,0,0,15,1,5,0,0,0,2,0,0,0,0,2,0,0,0,0,1,11,3,1,8,0,1,0,0,1,96,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,162,2,6,31,0,1,0,108,0,1,0,0,0,0,0,0,0,0,9,5,1,0,0,0,0,0,0,0,108,0,35,0,1,0,0,4,0,1,0,0,0,0,0,0,0,1,0,0,0,3,0,1,0,6,0,4,0,0,0,0,0,0,0,18,7,0,0,1,0,32,83,224,0,12,1,4,0,4,5795,32,9,0,0,0,0,0,0,0
3,0,0,1,0,1,3,0,172,0,1,0,5,0,1,0,0,0,0,17,0,2,0,0,0,2,0,0,1,0,0,0,0,0,0,1,11,9,0,7,0,3,0,0,10,48,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,108,0,5,24,0,2,0,146,2,0,0,0,1,0,0,0,0,1,10,3,0,2,0,0,0,1,0,0,134,0,29,1,0,0,1,13,1,3,0,1,0,0,0,0,0,1,0,0,0,0,0,12,0,6,0,3,0,0,0,0,0,0,0,6,7,1,0,4,1,30,122,183,0,22,1,5,0,6,5403,43,13,0,0,0,0,1,0,0
3,0,0,0,0,0,1,0,167,0,3,0,8,0,0,0,0,0,0,22,0,1,0,0,0,4,0,0,1,0,1,0,0,0,0,1,7,4,2,3,0,0,0,0,4,58,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,3,0,0,157,0,8,24,0,2,0,152,0,1,0,1,0,0,0,0,0,0,5,4,0,0,0,0,0,0,0,1,112,0,22,0,0,0,0,10,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,12,1,4,0,2,0,0,0,0,0,0,0,10,12,0,1,4,3,33,107,190,1,17,1,3,1,5,5244,39,18,0,0,0,0,0,0,0
1,0,0,1,0,0,2,0,189,1,1,0,1,0,2,0,0,0,0,20,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,3,4,0,0,4,0,0,0,0,2,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3,0,0,170,0,2,34,0,0,1,86,2,0,0,0,1,0,2,0,0,0,10,1,0,1,0,0,0,0,0,0,90,1,35,0,0,0,1,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,15,0,6,0,3,0,0,0,0,0,0,1,12,6,0,1,4,4,41,96,238,2,11,0,6,1,7,5250,26,11,0,0,0,0,1,0,0
2,0,0,0,0,1,2,0,168,0,1,0,2,0,1,0,0,0,1,31,1,4,0,0,0,2,0,0,0,0,1,0,0,0,0,0,8,8,4,8,0,0,0,0,7,50,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,1,3,0,0,123,1,4,24,0,1,0,249,2,1,0,1,1,0,0,0,0,1,12,4,0,0,0,0,0,1,0,1,200,0,17,0,0,0,0,16,1,1,0,0,0,0,0,0,0,1,0,1,0,1,1,10,0,3,0,5,0,0,3,0,0,0,1,9,12,0,1,3,0,23,133,157,0,27,0,5,0,7,4456,46,22,0,0,0,0,2,0,0
3,0,0,0,0,0,9,0,166,0,6,0,6,1,2,0,0,0,1,61,1,5,0,0,0,21,0,0,2,0,2,0,0,2,0,0,19,14,2,11,0,1,0,0,7,72,0,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,3,12,0,0,73,1,7,22,0,1,0,285,2,1,0,1,0,0,0,1,0,0,38,3,1,0,0,0,0,1,0,0,258,0,18,1,0,1,0,17,0,14,0,1,0,0,0,0,0,0,0,0,0,1,3,17,0,10,0,6,0,0,0,0,0,0,0,8,13,0,1,0,5,37,164,111,1,41,1,9,2,8,4671,55,46,0,0,0,0,6,0,0
2,0,0,0,0,0,3,0,203,0,0,0,5,0,1,0,0,0,0,31,2,5,0,0,1,6,1,0,0,2,1,1,0,1,1,1,24,16,5,2,0,2,0,0,2,103,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3,0,0,121,2,6,24,0,0,0,228,1,1,0,1,0,0,1,0,0,1,11,5,0,0,0,0,0,1,0,0,157,0,28,0,0,1,0,15,1,5,0,0,0,0,0,0,0,0,0,0,0,10,1,17,0,6,0,1,0,0,0,0,0,0,2,12,10,0,118,5,7,32,174,209,1,17,1,9,0,4,4633,49,13,0,0,0,0,5,0,0
6,0,0,0,0,0,3,0,152,0,3,0,4,0,1,0,0,0,2,36,0,1,0,0,0,6,0,0,1,1,1,0,0,0,0,1,15,3,2,5,0,0,0,0,3,102,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,2,3,0,0,120,5,9,18,0,2,0,92,1,0,0,1,2,0,1,0,0,0,11,4,0,0,0,1,0,0,0,0,78,0,26,1,0,0,0,6,0,3,0,0,0,1,0,0,0,1,0,2,0,15,0,21,0,6,0,4,0,0,0,0,0,0,1,14,20,0,2889,1,11,30,148,255,0,7,2,8,2,3,4174,34,5,0,0,0,0,4,0,0
5,0,0,0,0,0,1,0,154,0,2,0,0,1,2,0,1,1,1,30,0,0,0,0,0,5,0,0,1,2,1,0,0,1,0,1,17,4,0,3,0,1,0,0,4,99,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,11,0,0,124,1,0,25,0,1,0,76,0,0,0,0,0,0,0,0,0,1,8,1,0,0,0,1,0,0,0,3,55,0,36,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,13,1,16,0,6,0,3,0,0,0,0,0,0,1,17,21,0,4202,8,10,17,135,223,2,14,3,7,0,3,4381,17,8,0,0,0,0,2,0,0
3,0,0,1,0,0,2,0,201,0,2,0,4,0,1,0,0,0,2,24,1,1,0,0,0,6,1,0,0,0,1,0,0,0,0,1,8,3,2,0,0,1,0,0,5,95,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,4,0,0,170,0,7,49,0,3,0,61,0,0,0,0,3,0,1,1,0,0,7,3,0,0,0,1,0,0,0,0,37,0,36,0,0,0,0,4,0,1,0,0,0,0,0,0,0,3,0,0,0,5,1,13,0,9,0,5,0,0,0,0,0,0,1,14,14,0,202,8,3,29,121,296,1,8,0,7,1,7,4665,27,7,0,0,0,0,2,0,1
2,0,0,0,1,0,1,0,188,0,1,0,6,0,0,1,0,0,1,25,0,1,0,0,0,2,0,0,0,2,1,0,0,0,0,0,9,7,2,0,0,0,0,0,5,122,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,7,0,0,173,1,7,46,0,5,0,75,0,0,0,0,2,0,0,0,0,0,9,2,0,0,0,1,0,0,0,1,45,0,24,0,0,0,0,6,0,1,0,0,0,0,0,0,0,1,0,1,0,14,0,23,0,4,0,3,0,0,0,0,0,0,2,6,12,0,487,1,10,19,159,326,1,10,1,4,3,5,4446,24,6,0,0,0,0,0,0,0
0,0,0,0,0,1,3,0,284,0,4,0,12,2,3,0,0,0,1,23,0,3,0,0,0,8,2,0,0,2,3,0,0,0,1,1,20,7,5,10,1,1,0,0,9,92,0,0,0,0,0,0,2,2,1,0,0,0,1,0,0,0,1,3,3,0,0,137,0,5,21,0,5,0,168,0,1,0,1,0,0,2,1,0,2,8,20,1,0,0,1,0,0,0,1,87,0,20,1,0,0,0,12,0,5,0,0,0,0,0,0,0,2,0,1,0,11,2,33,2,8,0,6,0,0,0,0,0,0,0,19,14,0,1,6,11,32,432,211,1,15,2,3,1,6,4051,53,10,0,1,0,0,1,0,0
4,0,0,0,0,0,3,0,187,1,2,0,7,0,1,0,0,0,3,17,0,3,0,0,0,2,0,0,0,0,3,0,0,0,0,2,15,4,1,3,0,1,0,0,5,62,0,0,0,0,0,0,0,0,1,0,0,0,4,0,0,0,0,1,4,0,0,133,0,4,13,0,3,0,80,1,0,0,0,1,0,0,0,0,1,6,5,0,1,0,1,0,0,0,3,36,0,19,0,0,0,1,1,0,2,0,0,0,0,0,0,0,0,0,0,0,10,0,15,1,4,0,4,0,0,0,0,0,0,0,6,9,0,1,1,7,34,175,154,0,9,0,4,1,3,3599,37,8,0,0,0,0,0,0,0
2,0,0,1,0,0,3,0,213,0,1,0,4,0,0,0,0,0,0,26,0,2,0,0,0,7,0,0,1,1,0,0,0,1,0,3,13,7,0,6,0,0,0,0,5,101,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,3,6,0,0,168,1,5,27,0,3,1,56,1,1,0,0,1,0,0,1,0,0,4,3,0,0,0,3,0,0,0,2,28,0,30,0,0,0,0,7,0,1,0,1,0,0,0,0,0,1,0,3,0,13,1,16,0,5,0,2,0,0,0,0,0,0,0,11,14,0,1,3,11,27,226,165,0,10,0,3,0,4,3709,20,4,0,0,0,0,1,0,0
